3.7856,3.907,3.9519,3.9857,4.0206,4.065,4.1234,4.1869,4.212,4.2098,1.4887,1.5113,1.5112,1.5115,1.1914,0.56917,0.30064,0.1779,0.11344,0.072069,24.601,24.938,26.072,27.334,28.308,26.739,25.619,24.99,24.631,24.404,1.8256
3.7827,3.9064,3.9518,3.9857,4.0207,4.0652,4.1236,4.1876,4.2123,4.2102,1.4886,1.5113,1.5113,1.5114,1.1913,0.56698,0.30108,0.17961,0.11402,0.072559,24.584,24.896,26.013,27.276,28.257,26.662,25.529,24.9,24.54,24.315,1.814
3.7951,3.91,3.9539,3.988,4.0235,4.0691,4.1284,4.1915,4.2122,4.2092,1.4882,1.511,1.5114,1.511,1.1605,0.55099,0.29693,0.17738,0.11144,0.07287,24.511,24.86,25.998,27.266,28.173,26.541,25.424,24.806,24.449,24.23,1.8148
3.7908,3.9093,3.9539,3.988,4.0235,4.069,4.1283,4.1915,4.212,4.2097,1.4885,1.5114,1.5114,1.5111,1.162,0.55496,0.29821,0.17743,0.1133,0.072747,24.429,24.775,25.906,27.177,28.097,26.456,25.331,24.71,24.357,24.138,1.814
3.7901,3.9094,3.954,3.9883,4.0238,4.0695,4.1287,4.1922,4.2123,4.2097,1.4885,1.5108,1.511,1.511,1.1573,0.55334,0.29697,0.17739,0.11372,0.071544,24.406,24.753,25.891,27.175,28.107,26.458,25.348,24.727,24.37,24.154,1.8028
3.8013,3.9125,3.9558,3.9901,4.0262,4.0729,4.1332,4.1957,4.2122,4.2095,1.4884,1.5112,1.5112,1.5103,1.1298,0.53896,0.29172,0.17545,0.11194,0.071249,24.46,24.833,25.979,27.276,28.131,26.451,25.355,24.749,24.399,24.181,1.8041
3.8051,3.9152,3.9595,3.9941,4.0299,4.0749,4.1325,4.1949,4.2122,4.2096,1.4878,1.5108,1.511,1.511,1.1376,0.55079,0.29958,0.17726,0.11054,0.068731,24.783,25.065,26.252,27.61,28.533,26.881,25.786,25.17,24.828,24.634,1.8518
3.7769,3.9043,3.9507,3.9847,4.0199,4.0648,4.1233,4.1868,4.2075,4.2061,1.4905,1.5108,1.5107,1.511,1.1599,0.56489,0.31202,0.18557,0.1154,0.07125,24.925,25.018,26.085,27.398,28.507,26.708,25.574,24.965,24.626,24.425,1.8307
3.7926,3.9079,3.9525,3.9868,4.0226,4.0689,4.1287,4.191,4.2076,4.2065,1.4909,1.5108,1.5109,1.5112,1.1279,0.54995,0.30346,0.18151,0.11434,0.071839,25.126,25.237,26.324,27.616,28.593,26.726,25.581,24.945,24.59,24.381,1.8199
3.8033,3.9119,3.9554,3.9899,4.0264,4.0738,4.1345,4.1946,4.2077,4.2056,1.491,1.511,1.5109,1.5113,1.0946,0.53707,0.29897,0.18036,0.11409,0.071933,24.885,24.992,26.058,27.36,28.23,26.323,25.2,24.568,24.207,23.99,1.8093
3.8124,3.9158,3.9584,3.9931,4.0303,4.0787,4.14,4.1976,4.2078,4.2058,1.4908,1.5112,1.5111,1.5113,1.0649,0.52375,0.29481,0.17905,0.11428,0.072148,24.508,24.683,25.757,27.092,27.875,25.955,24.866,24.289,23.961,23.774,1.8046
3.8151,3.9169,3.959,3.9938,4.0313,4.0801,4.1417,4.1987,4.2079,4.2056,1.4906,1.5108,1.511,1.511,1.0535,0.51798,0.29299,0.17786,0.11372,0.071886,24.547,24.785,25.916,27.29,28.07,26.169,25.122,24.558,24.249,24.086,1.7994
3.8176,3.9174,3.9592,3.9943,4.0321,4.0815,4.1436,4.1997,4.2079,4.2056,1.4907,1.5114,1.5112,1.5111,1.0378,0.5141,0.2904,0.17723,0.11291,0.070975,24.917,25.115,26.224,27.57,28.263,26.32,25.226,24.64,24.284,24.087,1.7884
3.8254,3.9207,3.9619,3.9972,4.0359,4.0863,4.149,4.2019,4.2079,4.2062,1.4907,1.5113,1.5113,1.5097,1.0091,0.50387,0.28617,0.1756,0.11259,0.071843,24.698,24.906,26.015,27.393,27.975,26.042,24.968,24.392,24.068,23.874,1.7829
3.829,3.9228,3.9638,3.9994,4.0386,4.0897,4.1528,4.2032,4.2078,4.2052,1.4911,1.5114,1.5112,1.5079,0.98875,0.49633,0.28456,0.17578,0.11357,0.07211,24.564,24.766,25.868,27.253,27.778,25.825,24.769,24.164,23.832,23.624,1.773
3.8352,3.9256,3.966,4.0019,4.0418,4.094,4.1576,4.2046,4.208,4.2065,1.4907,1.5112,1.5112,1.5036,0.96518,0.48664,0.27927,0.17409,0.11288,0.071541,24.452,24.689,25.803,27.158,27.534,25.603,24.57,24.019,23.713,23.547,1.773
3.8332,3.9245,3.9653,4.0012,4.0411,4.0934,4.1568,4.2045,4.2079,4.2048,1.4906,1.5109,1.5109,1.5035,0.9639,0.48743,0.28083,0.17343,0.11215,0.070765,24.751,25.016,26.157,27.618,28.06,26.174,25.174,24.638,24.34,24.131,1.7679
3.8338,3.9241,3.9646,4.0008,4.0411,4.0939,4.1578,4.2049,4.208,4.2051,1.4904,1.5109,1.511,1.502,0.95718,0.48165,0.27876,0.17244,0.11081,0.069968,25.298,25.534,26.65,28.099,28.476,26.56,25.544,24.998,24.683,24.493,1.7623
3.8364,3.9255,3.9659,4.0023,4.0432,4.0966,4.1607,4.2055,4.2078,4.2049,1.4906,1.5112,1.5113,1.4984,0.93972,0.4779,0.27755,0.17291,0.11092,0.070006,25.32,25.545,26.656,28.108,28.383,26.453,25.43,24.863,24.533,24.338,1.7676
3.8412,3.9303,3.97,4.0053,4.0446,4.0961,4.1581,4.2047,4.2079,4.2046,1.4903,1.5109,1.5108,1.503,0.95659,0.4881,0.28482,0.17662,0.11283,0.072125,23.835,24.703,26.131,27.756,28.228,26.26,25.223,24.643,24.312,24.109,1.7627
3.8375,3.9269,3.9675,4.0039,4.045,4.0985,4.1624,4.2058,4.2076,4.2043,1.4904,1.511,1.5111,1.4971,0.92767,0.47879,0.28216,0.17457,0.11258,0.071706,24.701,24.944,26.068,27.555,27.849,25.85,24.801,24.237,23.911,23.723,1.7517
3.843,3.9301,3.9703,4.007,4.049,4.1036,4.1677,4.2065,4.2076,4.2049,1.4903,1.5111,1.511,1.4897,0.90507,0.46741,0.27754,0.17315,0.11195,0.070922,24.448,24.727,25.875,27.416,27.597,25.632,24.615,24.051,23.739,23.554,1.7418
3.8478,3.9326,3.9725,4.0096,4.0523,4.1078,4.1725,4.2068,4.2077,4.2044,1.4902,1.511,1.5111,1.4805,0.87941,0.46147,0.27405,0.17213,0.11117,0.070422,24.427,24.736,25.897,27.465,27.503,25.554,24.546,23.998,23.693,23.514,1.7361
3.8637,3.9394,3.9775,4.0133,4.054,4.1067,4.1691,4.2068,4.2069,4.2044,1.4898,1.5106,1.5108,1.4823,0.88543,0.46667,0.26804,0.16196,0.10044,0.064317,24.146,24.99,26.358,28.024,28.07,26.258,25.322,24.792,24.481,24.3,1.7936
3.7835,3.9039,3.9497,3.9853,4.0228,4.071,4.1321,4.1937,4.2078,4.206,1.491,1.5112,1.5112,1.511,1.0721,0.53033,0.29648,0.17418,0.10741,0.063928,27.17,27.208,28.258,29.582,30.482,28.438,27.337,26.702,26.38,26.174,1.7832
3.8099,3.9134,3.9565,3.9924,4.0312,4.0818,4.1444,4.2005,4.2079,4.2048,1.4906,1.511,1.5112,1.5107,1.0013,0.50488,0.28762,0.1723,0.10681,0.066971,26.417,26.567,27.684,29.112,29.802,27.722,26.624,26.001,25.621,25.376,1.7674
3.8237,3.9201,3.9619,3.9981,4.0382,4.0904,4.1539,4.2039,4.2077,4.2042,1.4908,1.5113,1.5113,1.505,0.95154,0.491,0.28271,0.17162,0.1081,0.068162,25.676,25.866,27.002,28.509,28.984,26.935,25.871,25.292,24.954,24.747,1.757
3.8308,3.9239,3.9652,4.0017,4.0427,4.096,4.1598,4.2054,4.2078,4.2044,1.4908,1.5112,1.5113,1.4988,0.92549,0.48018,0.27938,0.17092,0.10849,0.069227,25.355,25.579,26.709,28.256,28.597,26.561,25.503,24.934,24.598,24.401,1.7469
3.8385,3.9276,3.9684,4.0052,4.0471,4.1017,4.166,4.2065,4.2076,4.2042,1.4904,1.5112,1.5109,1.4899,0.89551,0.46985,0.27506,0.1707,0.10847,0.068771,25.122,25.375,26.513,28.105,28.294,26.302,25.294,24.749,24.443,24.259,1.7417
3.8402,3.9283,3.9691,4.0062,4.0485,4.1036,4.1682,4.2067,4.2077,4.2046,1.4904,1.511,1.5109,1.4852,0.8866,0.4648,0.27289,0.16968,0.10775,0.06853,25.335,25.592,26.736,28.346,28.47,26.514,25.538,25.008,24.711,24.548,1.7364
3.8428,3.9298,3.9704,4.0078,4.0506,4.1065,4.1716,4.2069,4.207,4.2043,1.4907,1.5111,1.5111,1.4788,0.86804,0.46066,0.27265,0.16955,0.10738,0.069303,25.445,25.709,26.853,28.455,28.423,26.414,25.377,24.845,24.543,24.379,1.7263
3.8484,3.9327,3.9731,4.0108,4.0545,4.1115,4.1765,4.2069,4.2066,4.2044,1.4904,1.5108,1.5109,1.4683,0.84534,0.45334,0.26973,0.16854,0.10846,0.068996,25.3,25.584,26.74,28.388,28.26,26.328,25.326,24.784,24.48,24.304,1.7158
3.8534,3.9355,3.9756,4.0137,4.0584,4.1163,4.1812,4.2071,4.2067,4.2044,1.4901,1.5109,1.5109,1.4556,0.82377,0.44563,0.26643,0.16803,0.10769,0.069371,25.205,25.522,26.678,28.335,28.061,26.168,25.19,24.639,24.338,24.16,1.7105
3.8564,3.9374,3.9776,4.0159,4.0613,4.1198,4.1842,4.2072,4.2067,4.2043,1.4904,1.5108,1.5107,1.4464,0.80881,0.43992,0.26477,0.16737,0.1079,0.068228,25.106,25.45,26.638,28.329,27.974,26.092,25.098,24.573,24.279,24.126,1.706
3.8569,3.9373,3.9775,4.0161,4.0618,4.1207,4.1852,4.2072,4.2068,4.2051,1.49,1.5107,1.5105,1.4409,0.80665,0.43476,0.26296,0.16585,0.1066,0.06751,25.517,25.872,27.071,28.806,28.414,26.576,25.628,25.113,24.834,24.683,1.7003
3.859,3.9388,3.979,4.0179,4.0644,4.124,4.1879,4.2073,4.2075,4.2043,1.4901,1.5107,1.511,1.4322,0.79192,0.43158,0.26149,0.1659,0.10658,0.068737,25.555,25.911,27.097,28.799,28.289,26.485,25.542,25.025,24.736,24.57,1.6946
3.8609,3.9403,3.9806,4.0199,4.067,4.1272,4.1903,4.2074,4.2062,4.2045,1.4901,1.511,1.5105,1.4216,0.77759,0.42851,0.26133,0.16639,0.10707,0.068517,25.51,25.871,27.048,28.757,28.163,26.341,25.399,24.881,24.596,24.43,1.6849
3.8648,3.9429,3.9834,4.0232,4.0713,4.1324,4.1936,4.2076,4.2057,4.2044,1.4901,1.5109,1.5109,1.4049,0.75702,0.4223,0.25852,0.16598,0.10726,0.069258,25.422,25.793,26.969,28.678,27.974,26.211,25.278,24.762,24.473,24.307,1.6745
3.8691,3.9458,3.9863,4.0266,4.0758,4.1377,4.1968,4.2077,4.2061,4.2044,1.4898,1.511,1.5108,1.3866,0.73905,0.41392,0.25554,0.1638,0.10641,0.069253,25.242,25.669,26.879,28.631,27.797,26.076,25.173,24.687,24.415,24.258,1.6746
3.867,3.9444,3.9851,4.0255,4.0747,4.1366,4.1964,4.2077,4.2059,4.2043,1.4898,1.5108,1.5107,1.388,0.74151,0.41375,0.25574,0.1637,0.10641,0.068817,25.706,26.12,27.321,29.057,28.252,26.549,25.652,25.158,24.886,24.748,1.6637
3.8665,3.9444,3.9857,4.0266,4.0765,4.139,4.1977,4.2077,4.2057,4.2045,1.4899,1.5108,1.5105,1.3781,0.73108,0.41152,0.25436,0.16275,0.10574,0.067972,25.872,26.209,27.384,29.109,28.215,26.513,25.592,25.081,24.787,24.6,1.659
3.8719,3.9482,3.9893,4.0308,4.0818,4.1451,4.2004,4.2079,4.205,4.2044,1.4896,1.5106,1.5108,1.3561,0.71089,0.40455,0.25164,0.16233,0.10523,0.068886,25.714,26.14,27.347,29.069,28.048,26.375,25.468,24.954,24.651,24.472,1.6539
3.8734,3.9498,3.9912,4.0331,4.0848,4.1484,4.2018,4.2078,4.2046,4.2045,1.4899,1.5108,1.5109,1.3433,0.70083,0.40199,0.2512,0.16287,0.1066,0.068804,25.595,26.033,27.246,28.965,27.876,26.228,25.322,24.811,24.507,24.331,1.6427
3.8764,3.9523,3.9939,4.0364,4.0891,4.1534,4.2035,4.208,4.2044,4.2045,1.4899,1.5108,1.5108,1.3218,0.68445,0.39578,0.24923,0.16091,0.10587,0.069409,25.495,25.962,27.206,28.92,27.726,26.122,25.238,24.735,24.451,24.276,1.6379
3.8772,3.9532,3.9951,4.0379,4.0912,4.1558,4.2043,4.2079,4.205,4.2045,1.49,1.5106,1.5107,1.3117,0.67898,0.39231,0.24799,0.1608,0.10601,0.069321,25.548,26.026,27.279,28.985,27.757,26.169,25.291,24.792,24.507,24.338,1.6327
3.8785,3.9545,3.9966,4.04,4.094,4.159,4.205,4.2079,4.2047,4.2045,1.4897,1.5106,1.5106,1.2966,0.66929,0.38859,0.24648,0.16053,0.10574,0.069202,25.619,26.109,27.37,29.057,27.766,26.2,25.332,24.835,24.551,24.38,1.6278
3.8796,3.9557,3.9982,4.0421,4.0967,4.1621,4.2056,4.2081,4.2053,4.2046,1.4896,1.5106,1.5106,1.283,0.66254,0.38518,0.24517,0.16025,0.1058,0.06985,25.637,26.138,27.408,29.079,27.734,26.183,25.312,24.813,24.526,24.353,1.6221
3.8808,3.957,3.9998,4.0441,4.0994,4.1651,4.206,4.2078,4.2052,4.2046,1.4899,1.5106,1.5108,1.2694,0.65397,0.38265,0.24395,0.1594,0.10674,0.069715,25.632,26.144,27.423,29.081,27.689,26.154,25.294,24.798,24.511,24.337,1.6113
3.8837,3.9595,4.0025,4.0475,4.1039,4.1701,4.2065,4.2079,4.205,4.2046,1.4898,1.5109,1.5109,1.2445,0.64022,0.3762,0.24125,0.15826,0.10598,0.069757,25.603,26.142,27.45,29.076,27.594,26.098,25.251,24.764,24.486,24.321,1.6066
3.8844,3.9605,4.0038,4.0493,4.1063,4.1727,4.2067,4.208,4.2046,4.2047,1.4897,1.5105,1.5105,1.2314,0.63329,0.37398,0.23939,0.15817,0.10598,0.069414,25.635,26.19,27.503,29.1,27.585,26.102,25.261,24.771,24.488,24.318,1.6015
3.8855,3.9618,4.0055,4.0516,4.1092,4.1758,4.2068,4.2071,4.2043,4.2046,1.4899,1.5108,1.5109,1.2166,0.62419,0.37236,0.23912,0.15798,0.10703,0.070653,25.621,26.178,27.503,29.069,27.516,26.038,25.203,24.718,24.436,24.268,1.5904
3.8884,3.9644,4.0085,4.0554,4.1142,4.1806,4.2069,4.2068,4.2042,4.2047,1.49,1.5109,1.5108,1.1882,0.60951,0.36746,0.23577,0.15705,0.1065,0.070925,25.569,26.153,27.508,29.016,27.392,25.949,25.128,24.65,24.371,24.202,1.5858
3.8894,3.9658,4.0103,4.0578,4.1173,4.1835,4.207,4.2067,4.2044,4.2047,1.4897,1.511,1.5107,1.1716,0.60307,0.36456,0.23453,0.15722,0.10646,0.071375,25.528,26.118,27.486,28.939,27.274,25.828,24.996,24.507,24.215,24.033,1.5849
3.9,3.9733,4.0157,4.0625,4.1215,4.1856,4.207,4.2066,4.2044,4.2047,1.4897,1.5106,1.5107,1.1612,0.60482,0.36179,0.23056,0.15443,0.1054,0.071026,24.673,25.927,27.641,29.217,27.676,26.315,25.56,25.123,24.874,24.727,1.5955
3.8865,3.9635,4.0079,4.055,4.1137,4.1806,4.207,4.2079,4.205,4.2048,1.4901,1.5111,1.5111,1.1899,0.61819,0.36897,0.23702,0.15892,0.10729,0.07244,25.783,26.347,27.672,29.177,27.567,26.092,25.248,24.76,24.475,24.29,1.5747
3.8923,3.9692,4.0144,4.0629,4.1236,4.1886,4.2072,4.2076,4.2043,4.2048,1.4901,1.511,1.5111,1.1364,0.59253,0.36035,0.23337,0.15688,0.10655,0.07182,25.268,25.889,27.279,28.659,26.945,25.541,24.736,24.257,23.982,23.803,1.5649
3.895,3.9721,4.0178,4.0673,4.1289,4.1923,4.2074,4.2064,4.2045,4.2047,1.4897,1.5109,1.5107,1.1064,0.57899,0.35593,0.23142,0.15575,0.1063,0.071283,25.095,25.761,27.198,28.52,26.773,25.405,24.632,24.176,23.914,23.761,1.5598
3.8951,3.9722,4.0183,4.0682,4.1303,4.1933,4.2074,4.2062,4.2044,4.2047,1.4895,1.5105,1.5105,1.0935,0.57528,0.35373,0.22965,0.15455,0.10477,0.071325,25.372,26.071,27.531,28.829,27.081,25.738,24.965,24.519,24.275,24.135,1.5595
3.8932,3.9705,4.0166,4.0667,4.1287,4.1925,4.2073,4.2069,4.2044,4.2047,1.4893,1.5103,1.5103,1.0991,0.57707,0.35235,0.22827,0.15367,0.10396,0.070621,25.96,26.629,28.082,29.408,27.672,26.332,25.558,25.121,24.883,24.749,1.5547
3.8939,3.9714,4.018,4.0686,4.1314,4.1942,4.2075,4.2061,4.2049,4.2048,1.4897,1.5105,1.5103,1.0821,0.5703,0.35041,0.22653,0.15346,0.1038,0.070918,26.004,26.659,28.1,29.328,27.558,26.209,25.435,24.982,24.718,24.552,1.5489
3.8955,3.9732,4.0203,4.0716,4.135,4.1962,4.2075,4.206,4.2042,4.2047,1.4897,1.5106,1.5102,1.0633,0.56369,0.34862,0.22647,0.15355,0.10524,0.071571,25.862,26.535,28.008,29.181,27.385,26.052,25.277,24.819,24.552,24.388,1.5382
3.8985,3.9765,4.0242,4.0766,4.1412,4.1994,4.2077,4.2067,4.2043,4.2049,1.4898,1.5107,1.5077,1.032,0.55269,0.34389,0.22412,0.15308,0.10508,0.072202,25.621,26.307,27.772,28.812,26.984,25.67,24.902,24.461,24.195,24.041,1.5279
3.9014,3.9794,4.0274,4.0805,4.1456,4.2011,4.2078,4.2055,4.2044,4.2049,1.4898,1.511,1.5048,1.0069,0.54371,0.34109,0.22252,0.15147,0.10521,0.071632,25.381,26.145,27.708,28.688,26.854,25.577,24.828,24.397,24.156,24.012,1.5285
3.8996,3.9777,4.0258,4.0791,4.1442,4.2007,4.2078,4.206,4.2043,4.2048,1.4899,1.5109,1.5055,1.0109,0.54687,0.34075,0.22171,0.15099,0.10442,0.071146,25.891,26.633,28.196,29.192,27.381,26.108,25.357,24.922,24.674,24.525,1.5226
3.9004,3.9784,4.0268,4.0805,4.1461,4.2016,4.2078,4.2057,4.2044,4.2049,1.4897,1.5106,1.5034,0.99843,0.54035,0.33721,0.21972,0.1497,0.10215,0.071005,26.109,26.853,28.419,29.36,27.533,26.263,25.517,25.076,24.815,24.647,1.5175
3.9057,3.98,4.0241,4.0738,4.1356,4.1958,4.2075,4.2066,4.2044,4.2048,1.4893,1.5105,1.5101,1.0701,0.57176,0.34518,0.2204,0.1474,0.10053,0.069596,24.777,26.149,28.014,29.305,27.662,26.389,25.666,25.257,25.031,24.895,1.6058
3.8884,3.9665,4.0127,4.0622,4.1237,4.1892,4.2072,4.2063,4.2045,4.2048,1.4898,1.5108,1.5109,1.1191,0.5848,0.3552,0.22775,0.15251,0.1029,0.070021,26.481,27.115,28.563,29.931,28.2,26.812,26.02,25.558,25.286,25.123,1.5638
3.8922,3.9703,4.0173,4.0681,4.131,4.1944,4.2075,4.2065,4.2044,4.2048,1.4899,1.5108,1.5108,1.0747,0.56832,0.3482,0.22401,0.15058,0.10236,0.06914,26.396,27.05,28.531,29.761,27.949,26.594,25.801,25.331,25.062,24.896,1.5481
3.8965,3.9746,4.0222,4.0743,4.1388,4.1985,4.2077,4.2068,4.2044,4.2049,1.4898,1.5108,1.508,1.032,0.55298,0.34087,0.22009,0.14882,0.10056,0.069608,26.193,26.88,28.408,29.481,27.628,26.3,25.524,25.073,24.808,24.659,1.5324
3.8979,3.9766,4.0246,4.0775,4.1424,4.2002,4.2077,4.2066,4.2044,4.2049,1.4897,1.5107,1.5056,1.0142,0.54871,0.33881,0.22016,0.14934,0.10132,0.070355,26.022,26.748,28.311,29.326,27.482,26.169,25.393,24.926,24.665,24.52,1.527
3.9004,3.979,4.0275,4.0814,4.1472,4.2021,4.2078,4.206,4.2045,4.2049,1.4895,1.5107,1.5015,0.9904,0.53725,0.33448,0.2183,0.14762,0.10087,0.069434,25.975,26.73,28.332,29.239,27.382,26.105,25.352,24.921,24.663,24.497,1.517
3.9011,3.98,4.0288,4.0833,4.1496,4.2029,4.2079,4.2056,4.2044,4.2049,1.4897,1.5107,1.4989,0.97659,0.5329,0.33305,0.21708,0.14773,0.10044,0.069637,26.057,26.834,28.449,29.297,27.44,26.167,25.421,24.976,24.729,24.57,1.5119
3.9023,3.9813,4.0307,4.0857,4.1526,4.2038,4.2079,4.2051,4.2044,4.2049,1.4896,1.5107,1.4953,0.96028,0.52857,0.33038,0.21597,0.14649,0.10027,0.070259,26.077,26.86,28.491,29.259,27.409,26.149,25.406,24.974,24.717,24.562,1.5066
